,playerId,matchId,competitionId,seasonId,roundId,positions,total.matches,total.matchesInStart,total.matchesSubstituted,total.matchesComingOff,total.minutesOnField,total.minutesTagged,total.goals,total.assists,total.shots,total.headShots,total.yellowCards,total.redCards,total.directRedCards,total.penalties,total.linkupPlays,total.duels,total.duelsWon,total.defensiveDuels,total.defensiveDuelsWon,total.offensiveDuels,total.offensiveDuelsWon,total.aerialDuels,total.aerialDuelsWon,total.fouls,total.passes,total.successfulPasses,total.smartPasses,total.successfulSmartPasses,total.passesToFinalThird,total.successfulPassesToFinalThird,total.crosses,total.successfulCrosses,total.forwardPasses,total.successfulForwardPasses,total.backPasses,total.successfulBackPasses,total.throughPasses,total.successfulThroughPasses,total.keyPasses,total.successfulKeyPasses,total.verticalPasses,total.successfulVerticalPasses,total.longPasses,total.successfulLongPasses,total.dribbles,total.successfulDribbles,total.interceptions,total.defensiveActions,total.successfulDefensiveAction,total.attackingActions,total.successfulAttackingActions,total.freeKicks,total.freeKicksOnTarget,total.directFreeKicks,total.directFreeKicksOnTarget,total.corners,total.successfulPenalties,total.successfulLinkupPlays,total.accelerations,total.pressingDuels,total.pressingDuelsWon,total.looseBallDuels,total.looseBallDuelsWon,total.missedBalls,total.shotAssists,total.shotOnTargetAssists,total.recoveries,total.opponentHalfRecoveries,total.dangerousOpponentHalfRecoveries,total.losses,total.ownHalfLosses,total.dangerousOwnHalfLosses,total.xgShot,total.xgAssist,total.xgSave,total.receivedPass,total.touchInBox,total.progressiveRun,total.offsides,total.clearances,total.secondAssists,total.thirdAssists,total.shotsBlocked,total.foulsSuffered,total.progressivePasses,total.counterpressingRecoveries,total.slidingTackles,total.goalKicks,total.dribblesAgainst,total.dribblesAgainstWon,total.goalKicksShort,total.goalKicksLong,total.shotsOnTarget,total.successfulProgressivePasses,total.successfulSlidingTackles,total.successfulGoalKicks,total.fieldAerialDuels,total.fieldAerialDuelsWon,total.gkCleanSheets,total.gkConcededGoals,total.gkShotsAgainst,total.gkExits,total.gkSuccessfulExits,total.gkAerialDuels,total.gkAerialDuelsWon,total.gkSaves,total.newDuelsWon,total.newDefensiveDuelsWon,total.newOffensiveDuelsWon,total.newSuccessfulDribbles,total.lateralPasses,total.successfulLateralPasses,average.passLength,average.longPassLength,average.dribbleDistanceFromOpponentGoal,average.ballRecoveries,average.duels,average.defensiveDuels,average.offensiveDuels,average.aerialDuels,average.fouls,average.goals,average.assists,average.passes,average.smartPasses,average.passesToFinalThird,average.crosses,average.dribbles,average.shots,average.headShots,average.interceptions,average.successfulDefensiveAction,average.yellowCards,average.redCards,average.directRedCards,average.successfulAttackingActions,average.freeKicks,average.directFreeKicks,average.corners,average.penalties,average.accelerations,average.looseBallDuels,average.missedBalls,average.forwardPasses,average.backPasses,average.throughPasses,average.keyPasses,average.verticalPasses,average.longPasses,average.shotAssists,average.shotOnTargetAssists,average.linkupPlays,average.opponentHalfRecoveries,average.dangerousOpponentHalfRecoveries,average.ballLosses,average.losses,average.ownHalfLosses,average.dangerousOwnHalfLosses,average.duelsWon,average.defensiveDuelsWon,average.offensiveDuelsWon,average.successfulPasses,average.successfulSmartPasses,average.successfulCrosses,average.successfulForwardPasses,average.successfulBackPasses,average.successfulThroughPasses,average.successfulKeyPasses,average.successfulVerticalPasses,average.successfulLongPasses,average.successfulDribbles,average.defensiveActions,average.attackingActions,average.freeKicksOnTarget,average.directFreeKicksOnTarget,average.successfulPenalties,average.successfulLinkupPlays,average.looseBallDuelsWon,average.successfulPassesToFinalThird,average.xgShot,average.xgAssist,average.xgSave,average.receivedPass,average.touchInBox,average.progressiveRun,average.offsides,average.clearances,average.secondAssists,average.thirdAssists,average.foulsSuffered,average.progressivePasses,average.counterpressingRecoveries,average.slidingTackles,average.goalKicks,average.shotsBlocked,average.shotsOnTarget,average.successfulProgressivePasses,average.successfulSlidingTackles,average.successfulGoalKicks,average.dribblesAgainst,average.dribblesAgainstWon,average.goalKicksShort,average.goalKicksLong,average.fieldAerialDuels,average.fieldAerialDuelsWon,average.gkConcededGoals,average.gkShotsAgainst,average.gkExits,average.gkAerialDuels,average.gkSaves,average.gkSuccessfulExits,average.gkAerialDuelsWon,average.newDuelsWon,average.newDefensiveDuelsWon,average.newOffensiveDuelsWon,average.newSuccessfulDribbles,average.lateralPasses,average.successfulLateralPasses,percent.duelsWon,percent.defensiveDuelsWon,percent.offensiveDuelsWon,percent.aerialDuelsWon,percent.successfulPasses,percent.successfulSmartPasses,percent.successfulPassesToFinalThird,percent.successfulCrosses,percent.successfulDribbles,percent.shotsOnTarget,percent.headShotsOnTarget,percent.goalConversion,percent.directFreeKicksOnTarget,percent.penaltiesConversion,percent.win,percent.successfulForwardPasses,percent.successfulBackPasses,percent.successfulThroughPasses,percent.successfulKeyPasses,percent.successfulVerticalPasses,percent.successfulLongPasses,percent.successfulShotAssists,percent.successfulLinkupPlays,percent.yellowCardsPerFoul,percent.successfulProgressivePasses,percent.successfulSlidingTackles,percent.successfulGoalKicks,percent.dribblesAgainstWon,percent.fieldAerialDuelsWon,percent.gkSaves,percent.gkSuccessfulExits,percent.gkAerialDuelsWon,percent.newDuelsWon,percent.newDefensiveDuelsWon,percent.newOffensiveDuelsWon,percent.newSuccessfulDribbles,percent.successfulLateralPasses
1239,616591,5414251,103,187004,4427756,"[{'position': {'name': 'Striker', 'code': 'cf'}, 'percent': 89}, {'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 10}]",1,1,0,0,100,100,0,0,2,0,0,0,0,0,3,20,8,2,0,11,5,3,1,1,17,14,0,0,0,0,1,0,3,3,7,6,0,0,0,0,2,1,0,0,6,4,0,2,1,9,2,0,0,0,0,0,0,2,0,15,0,4,2,1,0,0,3,3,0,8,0,0,0.04,0,0,13,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,7,1,3,2,2,1,9.37,0,53.4,2.7,18,1.8,9.9,2.7,0.9,0,0,15.3,0,0,0.9,5.4,1.8,0,0,0.9,0,0,0,1.8,0,0,0,0,0,3.6,0.9,2.7,6.3,0,0,1.8,0,0,0,2.7,2.7,0,0,7.2,0,0,7.2,0,4.5,12.6,0,0,2.7,5.4,0,0,0.9,0,3.6,1.8,8.1,0,0,0,1.8,1.8,0,0.04,0,0,11.7,0.9,0.9,0.9,0,0,0,0.9,0,0.9,0,0,0,0,0,0,0,0,0,0,0,2.7,0.9,0,0,0,0,0,0,0,6.3,0.9,2.7,1.8,1.8,0.9,40,0,45.45,33.33,82.35,0,0,0,66.67,0,0,0,0,0,0,100,85.71,0,0,50,0,0,66.67,0,0,0,0,0,33.33,0,0,0,35,50,27.27,33.33,50
1240,11052,5414251,103,187004,4427756,"[{'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 59}, {'position': {'name': 'Right Attacking Midfielder', 'code': 'ramf'}, 'percent': 40}]",1,0,0,1,26,26,0,0,1,0,0,0,0,0,0,6,2,2,1,3,1,1,0,0,14,11,1,0,2,1,3,2,3,1,4,4,2,0,2,2,4,4,2,1,1,1,0,2,1,6,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,5,1,0,0.15,0.28,0,10,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4,4,29.14,52.23,11.6,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,50,33.33,0.0,0.0,0,0,0,100.0,0,0,0,0,0,0,0,0.0,0,0,0,0,100,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0
1241,390766,5414251,103,187004,4427756,"[{'position': {'name': 'Right Attacking Midfielder', 'code': 'ramf'}, 'percent': 100}]",1,1,1,0,90,90,0,0,1,0,0,0,0,0,2,26,13,5,0,16,12,3,0,0,27,23,0,0,0,0,1,0,2,1,13,13,0,0,1,1,4,3,1,1,7,7,0,5,1,9,6,0,0,0,0,0,0,2,4,2,0,2,1,0,1,1,5,5,1,8,2,0,0.03,0.08,0,14,4,6,1,1,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,1,10,6,4,3,16.07,30.42,32.2,5.0,26,5.0,16.0,3.0,0.0,0,0,27.0,0,0,1.0,7.0,1.0,0,0,1.0,0,0,0,6.0,0,0,0,0,4,2.0,0.0,2.0,13.0,0,1,4.0,1,1,1,2.0,5.0,1,0,8.0,2,0,13.0,0,12.0,23.0,0,0,1.0,13.0,0,1,3.0,1,7.0,5.0,9.0,0,0,0,2.0,1.0,0,0.03,0.08,0,14.0,4.0,6.0,1.0,1,0,0,4.0,0,3.0,0,0,0,0,0,0,0,3,0,0,0,3.0,0.0,0,0,0,0,0,0,0,12.0,1.0,10.0,6.0,4.0,3.0,50,0,75.0,0.0,85.19,0,0,0,100.0,0,0,0,0,0,0,50,100.0,0,100,75,100,100,100.0,0,0,0,0,0,0.0,0,0,0,46.15,20,62.5,85.71,75
1242,400290,5414251,103,187004,4427756,"[{'position': {'name': 'Left Attacking Midfielder', 'code': 'lamf'}, 'percent': 100}]",1,0,0,1,26,26,0,0,0,0,0,0,0,0,0,13,6,2,0,10,6,0,0,0,12,9,0,0,1,0,1,0,1,0,6,6,0,0,0,0,1,0,0,0,7,5,0,2,1,8,6,0,0,0,0,2,0,0,0,2,0,1,0,0,1,0,2,1,0,5,1,0,0.0,0.13,0,6,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,6,1,0,12.18,0,35.1,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,46.15,0,60.0,0.0,0.0,0,0,0,71.43,0,0,0,0,0,0,0,0.0,0,0,0,0,100,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0
1243,447536,5414251,103,187004,4427756,"[{'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 100}]",1,1,1,0,75,75,0,0,2,0,1,0,0,0,0,7,2,1,0,2,1,3,0,1,35,30,0,0,1,0,5,4,11,8,8,8,0,0,0,0,10,9,2,2,2,1,2,3,3,9,6,3,2,0,0,4,0,0,0,5,0,1,1,0,3,0,3,2,2,7,2,0,0.11,0.19,0,28,3,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,1,4,0,0,3,0,0,0,0,0,0,0,0,0,3,1,1,1,10,9,18.14,42.47,50.4,3.6,8.4,1.2,2.4,3.6,1.2,0,0,42.0,0,1.2,6.0,2.4,2.4,0,2.4,3.6,1.2,0,0,7.2,3.6,0,4.8,0,0,1.2,0.0,13.2,9.6,0,0,12.0,2.4,3.6,0,0.0,2.4,2.4,0,8.4,2.4,0,2.4,0,1.2,36.0,0,4.8,9.6,9.6,0,0,10.8,2.4,1.2,3.6,10.8,2.4,0,0,0.0,1.2,0,0.13,0.23,0,33.6,3.6,1.2,0.0,0,0,0,0.0,4.8,3.6,0,0,0,1.2,4.8,0,0,0,0,0,0,3.6,0.0,0,0,0,0,0,0,0,3.6,1.2,1.2,1.2,12.0,10.8,28.57,0,50.0,0.0,85.71,0,0,80,50.0,50,0,0,0,0,0,72.73,100.0,0,0,90,100,66.67,0.0,100,100,0,0,0,0.0,0,0,0,42.86,100,50.0,50.0,90
1244,519695,5414251,103,187004,4427756,"[{'position': {'name': 'Left Attacking Midfielder', 'code': 'lamf'}, 'percent': 74}, {'position': {'name': 'Right Defensive Midfielder', 'code': 'rdmf'}, 'percent': 25}]",1,1,0,0,100,100,0,0,2,0,0,0,0,0,7,28,8,12,0,13,7,0,0,1,65,57,0,0,5,4,0,0,12,7,17,16,1,0,0,0,21,20,3,2,5,4,2,14,9,7,1,0,0,0,0,0,0,6,3,10,0,3,1,1,0,0,4,4,1,10,2,0,0.06,0,0,46,0,3,0,1,0,0,0,1,4,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,7,4,1,21,20,14.31,42.06,47.7,3.6,25.2,10.8,11.7,0.0,0.9,0,0,58.5,0,4.5,0.0,4.5,1.8,0,1.8,8.1,0,0,0,0.9,0,0,0,0,2.7,2.7,0.9,10.8,15.3,0.9,0,18.9,2.7,0,0,6.3,3.6,0.9,0,9.0,1.8,0,7.2,0,6.3,51.3,0,0,6.3,14.4,0,0,18.0,1.8,3.6,12.6,6.3,0,0,0,5.4,0.9,3.6,0.05,0,0,41.4,0.0,2.7,0.0,0.9,0,0,0.9,3.6,0.9,0,0,0,0,1.8,0,0,0.9,0.9,0,0,0.0,0.0,0,0,0,0,0,0,0,10.8,6.3,3.6,0.9,18.9,18.0,28.57,0,53.85,0.0,87.69,0,80,0,80.0,0,0,0,0,0,0,58.33,94.12,0,0,95.24,66.67,0,85.71,0,50,0,0,100,0.0,0,0,0,42.86,58.33,30.77,20.0,95.24
1245,595191,5414252,103,187004,4427756,"[{'position': {'name': 'Right Centre Midfielder', 'code': 'rcmf3'}, 'percent': 53}, {'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 46}]",1,0,0,1,17,17,0,0,0,0,0,0,0,0,0,3,2,1,0,2,2,0,0,1,3,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,2,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,31.76,67.02,73.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,549485,5414252,103,187004,4427756,"[{'position': {'name': 'Left Winger', 'code': 'lw'}, 'percent': 52}, {'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 37}, {'position': {'name': 'Left Centre Midfielder', 'code': 'lcmf3'}, 'percent': 10}]",1,1,1,0,89,89,0,1,0,0,0,0,0,0,0,46,30,3,2,42,28,0,0,1,21,17,0,0,4,4,1,0,6,6,4,3,0,0,1,1,6,5,1,1,29,23,2,5,4,30,15,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,5,4,0,7,3,1,0,0.18,0,6,1,6,0,0,0,0,0,6,7,2,0,0,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,21,2,19,15,6,5,23.05,54.46,47.7,5.06,46.52,3.03,42.47,0,1.01,0,1.01,21.24,0,4.04,1.01,29.33,0,0,2.02,4.04,0,0,0,15.17,0,0,0,0,2.02,1.01,0,6.07,4.04,0,1.01,6.07,1.01,1.01,1.01,0,4.04,0,0,7.08,3.03,1.01,30.34,2.02,28.31,17.19,0,0,6.07,3.03,0,1.01,5.06,1.01,23.26,5.05,30.34,0,0,0,0,0,4.04,0,0.18,0,6.07,1.01,6.07,0,0,0,0,6.07,7.08,2.02,0,0,0,0,6.07,0,0,2.02,2.02,0,0,0,0,0,0,0,0,0,0,0,21.24,2.02,19.21,15.17,6.07,5.06,65.22,66.67,66.67,0,80.95,0,100,0,79.31,0,0,0,0,0,100,100,75,0,100,83.33,100,100,0,0,85.71,0,0,100,0,0,0,0,45.65,66.67,45.24,51.72,83.33
1247,291528,5414252,103,187004,4427756,"[{'position': {'name': 'Right Winger', 'code': 'rw'}, 'percent': 64}, {'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 35}]",1,1,1,0,73,73,2,0,3,0,0,0,0,0,0,16,8,1,0,11,6,0,0,2,20,16,1,1,0,0,1,0,2,2,6,5,1,1,1,1,7,5,0,0,6,4,1,2,1,11,7,1,0,0,0,2,0,0,0,0,0,4,2,1,1,1,1,1,1,8,3,0,0.12,0.16,0,15,3,3,0,0,0,0,0,2,4,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,7,5,17.05,0.0,35.4,1.23,19.73,1.23,13.56,0,2.47,2.47,0,24.66,1.23,0,1.23,7.4,3.7,0,1.23,1.23,0,0,0,8.63,1.23,0,2.47,0,0,4.93,1.23,2.47,7.4,1.23,1.23,8.63,0,1.23,1.23,0,1.23,1.23,0,9.86,3.7,0,9.86,0,7.4,19.73,1.23,0,2.47,6.16,1.23,1.23,6.16,0,4.93,2.46,13.56,0,0,0,0,2.47,0,0.14,0.2,0,18.49,3.7,3.7,0,0,0,0,2.47,4.93,1.23,0,0,0,3.7,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.63,0,6.16,3.7,8.63,6.16,50.0,0,54.55,0,80,100,0,0,66.67,100,0,66.67,0,0,100,100,83.33,100,100,71.43,0,0,0,0,50,0,0,0,0,0,0,0,43.75,0,45.45,50,71.43
1248,101665,5414253,103,187004,4427756,"[{'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 100}]",1,1,1,0,82,82,0,0,0,0,1,0,0,0,0,17,3,7,0,3,1,4,1,1,37,30,0,0,2,1,1,0,8,6,11,7,0,0,0,0,8,7,3,0,0,0,0,7,2,1,0,0,0,0,0,1,0,0,0,10,0,3,1,1,0,0,2,1,0,10,3,0,0,0,0,35,2,0,0,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,5,2,1,0,8,7,16.82,57.06,0,2.2,18.66,7.68,3.29,4.39,1.1,0,0,40.61,0,2.2,1.1,0,0,0,0,2.2,1.1,0,0,0,0,0,1.1,0,0,3.29,1.1,8.78,12.07,0,0,8.78,3.29,0,0,0,1.1,0,0,10.98,3.29,0,3.29,0,1.1,32.93,0,0,6.59,7.68,0,0,7.68,0,0,7.68,1.1,0,0,0,0,1.1,1.1,0,0,0,38.41,2.2,0,0,0,1.1,0,2.2,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,4.39,1.1,0,0,0,0,0,0,0,5.49,2.2,1.1,0,8.78,7.68,17.65,0,33.33,25,81.08,0,50,0,0,0,0,0,0,0,100,75,63.64,0,0,87.5,0,0,0,100,0,0,0,0,25,0,0,0,29.41,28.57,33.33,0,87.5
1249,69373,5414253,103,187004,4427756,"[{'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 100}]",1,0,0,1,21,21,0,0,0,0,0,0,0,0,0,9,5,4,1,3,3,0,0,1,4,3,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,2,0,0,0,2,0,2,1,0,0,0,2,1,0,4,1,1,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,10.13,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,55.56,25,100.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1250,599991,5414254,103,187004,4427756,"[{'position': {'name': 'Striker', 'code': 'cf'}, 'percent': 48}, {'position': {'name': 'Left Defensive Midfielder', 'code': 'ldmf'}, 'percent': 25}, {'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 25}]",1,1,0,0,97,97,0,0,2,0,0,0,0,0,3,25,5,12,1,11,4,1,0,2,53,46,1,1,9,7,2,0,15,13,7,7,2,1,0,0,19,17,6,3,5,2,5,17,11,10,4,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,7,6,0,8,0,0,0.32,0,0,35,5,1,0,1,1,0,0,2,6,4,0,0,4,2,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,9,6,3,2,19,17,19.21,43.04,34.4,6.49,23.2,11.13,10.21,0.93,1.86,0,0,49.18,0.93,8.35,1.86,4.64,1.86,0,4.64,10.21,0,0,0,3.71,0,0,0,0,1.86,0.93,0,13.92,6.49,1.86,0,17.63,5.57,0,0,2.78,5.57,0,0,7.42,0,0,4.64,0.93,3.71,42.68,0.93,0,12.06,6.49,0.93,0,15.77,2.78,1.86,15.77,9.29,0,0,0,2.78,0,6.49,0.3,0,0,32.47,4.64,0.93,0,0.93,0.93,0,1.86,5.57,3.71,0,0,0,0.93,5.57,0,0,3.71,1.86,0,0,0.93,0,0,0,0,0,0,0,0,8.35,5.57,2.78,1.86,17.63,15.77,20,8.33,36.36,0,86.79,100,77.78,0,40,50,0,0,0,0,0,86.67,100,50,0,89.47,50,0,100,0,100,0,0,50,0,0,0,0,36,50,27.27,40,89.47
1251,77558,5414254,103,187004,4427756,"[{'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 100}]",1,0,0,1,25,25,0,0,1,0,0,0,0,0,0,10,4,4,1,6,3,0,0,1,7,6,0,0,1,1,1,0,2,2,1,1,0,0,0,0,3,2,1,1,3,3,0,4,3,5,1,1,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0.0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,3,2,20.3,34.05,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,40,25.0,50.0,0,0.0,0,0.0,0,100,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0
1252,332593,5414254,103,187004,4427756,"[{'position': {'name': 'Left Attacking Midfielder', 'code': 'lamf'}, 'percent': 100}]",1,0,0,1,25,25,0,0,1,0,0,0,0,0,0,11,6,1,1,6,4,0,0,0,12,7,0,0,2,2,5,1,4,3,1,1,0,0,1,1,5,2,2,1,4,3,0,1,1,10,2,0,0,0,0,0,0,0,1,0,0,4,1,0,1,1,0,0,0,4,1,0,0.36,0.13,0,8,4,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,5,2,27.16,39.58,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,54.55,100.0,66.67,0,0.0,0,0.0,0,75,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0
1253,376702,5414254,103,187004,4427756,"[{'position': {'name': 'Left Winger', 'code': 'lw'}, 'percent': 53}, {'position': {'name': 'Left Attacking Midfielder', 'code': 'lamf'}, 'percent': 28}, {'position': {'name': 'Right Attacking Midfielder', 'code': 'ramf'}, 'percent': 17}]",1,1,1,0,87,87,0,1,2,0,0,0,0,0,0,19,5,9,2,7,2,0,0,3,24,21,0,0,2,1,0,0,6,5,10,10,0,0,1,1,6,5,1,0,1,1,2,11,6,3,1,0,0,0,0,1,0,0,0,2,0,3,1,1,1,1,5,3,0,7,0,0,0.24,0.57,0,20,8,0,0,0,0,0,0,1,5,1,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,4,2,1,6,5,13.03,20.76,17.9,5.17,19.66,9.31,7.24,0.0,3.1,0,1.03,24.83,0.0,2.07,0.0,1.03,2.07,0,2.07,6.21,0,0,0,1.03,0,0,1.03,0,0.0,3.1,1.03,6.21,10.34,0.0,1.03,6.21,1.03,1.03,1.03,0.0,3.1,0,0,7.24,0,0,5.17,2.07,2.07,21.72,0.0,0,5.17,10.34,0.0,1.03,5.17,0.0,1.03,11.38,3.1,0,0,0,0.0,1.03,1.03,0.25,0.59,0,20.69,8.28,0.0,0,0.0,0.0,0,1.03,5.17,1.03,0,0,0,0.0,5.17,0,0,4.14,1.03,0,0,0.0,0,0,0,0,0,0,0,0,7.24,4.14,2.07,1.03,6.21,5.17,26.32,22.22,28.57,0,87.5,0,50.0,0,100,0,0,0,0,0,0,83.33,100,0,100,83.33,0,100,0,0,100,0,0,25,0,0,0,0,36.84,44.44,28.57,100,83.33
