playerId,scaled_off_playmaker,scaled_offensive,scaled_defensive,scaled_def_playmaker
280326,26.432710234889974,32.36294896768093,35.65244864124724,38.53417564013835
97037,28.22071606876214,32.355506931208936,34.80460862983754,39.44718313172367
110888,22.129596441564235,32.110700642496234,39.68695180309762,46.723750495659175
536494,34.11808148531611,32.005979929553455,24.41657392494914,23.680142467076926
136564,26.700755730764595,31.079602500680682,32.98244099812331,36.946625689175995
22099,27.359478455722183,30.941362662525904,30.608377165351587,34.8178830396352
240520,18.211619944490625,30.934392972284474,34.16100897302237,39.33915037194829
237387,29.217587900830114,30.707055851837474,26.647466245929202,29.26439627422525
276067,25.045693765567243,30.35101851100935,28.381058899617564,31.25701353083216
99589,26.329364949187777,29.22020493432645,25.40325007841769,26.81338142264707
474125,18.666617199137367,28.838695919965396,28.379368646183735,32.17641691448948
227729,25.785011703878038,28.557377491274305,28.710465097858958,32.446678222817916
281142,21.96716252654865,28.529666792212463,31.506541038460345,36.04697855428932
110817,24.896350945955913,28.247672673509033,33.439174789356926,37.302761238106676
406092,22.237596143309037,28.06363580790362,32.992433754945004,38.71005811114064
545351,23.46877188753117,27.175702994452447,29.695686089997942,34.45236182576888
105638,24.118139556893716,27.144863965174174,28.81384983221664,34.75177080559321
130967,25.15050712332981,26.93617261454803,26.633134892006026,29.937235578351572
5662,15.554369994091601,26.780181380046944,25.44625269204834,29.89707290505674
137490,14.757581825051028,26.523150812814073,26.352013516028855,30.738004489899925
109254,14.911674632924045,26.125668821439586,27.86970904762182,31.75658222476019
593638,22.52730728665167,25.397954583126406,25.916622905882626,30.03858621323326
236650,14.522553249110791,23.89625504891701,26.31236263125735,33.11991440471053
15816,15.335163822950594,23.867332463046075,22.520725193891597,27.0970978736405
549896,23.703611046786545,23.703425218635854,23.79751733107582,28.63241927533604
415393,16.87540273199103,22.2447390759362,19.9505668424918,23.501611819845674
776759,11.061192475620347,21.806621047573685,19.200165577485954,23.90021244447202
140700,14.578047843774758,21.646887517878167,23.476328480313374,27.75361482356196
6958,11.479748518417637,21.05571538116858,24.257519828379113,29.916050620032163
590662,16.78490106135856,20.912031973699925,28.471212850692506,35.39536512426882
424175,14.674830481036016,20.899980624627194,20.363712267865807,25.406233654477404
138758,13.34355426603702,20.574628247778556,24.953760674402712,30.675248151509948
406216,11.809691728269684,20.11857069139082,22.06501999024063,26.63175322490225
110832,14.567077356158883,20.041164356074336,24.891789705002836,31.399620449841173
140747,16.768983111872135,19.124224718922758,20.227809043047515,25.308192671075517
139123,12.884083363218648,19.081991100417323,20.926065542313484,26.563981406199105
237149,10.758846024068626,18.45291400571564,20.35398746823975,24.399741564645222
285904,11.909260637337905,18.44466747777159,22.13870078061627,29.129493967361473
479135,10.607556275540341,18.040617941801685,21.581143448905948,26.880713682598127
115697,12.905734833580615,15.832064530157181,18.188321848686815,23.11585713970043
544780,10.227013979772378,15.440223989479733,20.894511214059882,27.216050355910593
7619,11.90390951544972,14.006110029969776,15.595788856027745,20.824036384308926
